,source,author,title,publishedAt,description,urlToImage,url,sentiment_score
178,"{'name': 'Reuters', 'id': 'reuters'}",Josh Smith,Inside the spectacle and symbolism of North Korea's Mass Games,2018-09-06 09:16:16,"For the first time in five years, North Korea is expected to put on a massive performance on Sunday known as the ""Mass Games.""",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301403879&w=1200&r=LYNXNPEE850QO,https://www.reuters.com/article/us-northkorea-anniversary-mass-games-exp/inside-the-spectacle-and-symbolism-of-north-koreas-mass-games-idUSKCN1LM0MR,0.0
179,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UK says Russia's Putin is ultimately responsible for Novichok attack - Reuters,2018-09-06 09:06:39,Reuters UK says Russia's Putin is ultimately responsible for Novichok attack Reuters LONDON (Reuters) - Kremlin chief Vladimir Putin bears ultimate responsibility for an nerve agent attack on a former Russian spy and his daughter in Salisbury earlier this yea…,https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301403970&w=1200&r=LYNXNPEE850QT,https://uk.reuters.com/article/uk-britain-russia-wallace/uk-says-russias-putin-is-ultimately-responsible-for-novichok-attack-idUKKCN1LM14V,1.0
180,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Eight Afghan police killed in insider attack,2018-09-06 09:04:15,"An Afghan policeman shot dead at least eight fellow officers, burned their bodies and took their weapons to join Taliban militants, provincial officials said on Thursday, adding to the toll from dozens of insider attacks in this year alone.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://in.reuters.com/article/afghanistan-police/eight-afghan-police-killed-in-insider-attack-idINKCN1LM13N,-5.0
181,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Moody's says South Africa recession shock credit negative,2018-09-06 09:00:48,"Ratings agency Moody's said on Thursday that the South African economy's slide into recession in the second quarter would exacerbate the fiscal and monetary challenges the country faces, calling weaker-than-expected economic data ""credit negative"".",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301400670&w=1200&r=LYNXNPEE850P0-OZABS,https://af.reuters.com/article/investingNews/idAFKCN1LM131-OZABS,-7.0
182,"{'name': 'Reuters', 'id': 'reuters'}",Maiya Keidan,Exclusive - Cargill hedge fund CarVal says rejected approach by Schroders,2018-09-06 09:00:16,"British asset manager Schroders expressed interest in buying CarVal Investors in May but the hedge fund that is owned by U.S. agri group Cargill said it was not for sale, a CarVal executive said.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301399194&w=1200&r=LYNXNPEE841EH,https://uk.reuters.com/article/uk-cargill-hedgefund-talks-schroders-exc/exclusive-cargill-hedge-fund-carval-says-rejected-approach-by-schroders-idUKKCN1LL259,3.0
183,"{'name': 'Reuters', 'id': 'reuters'}",Ritvik Carvalho,"World shares fall for fifth straight day, hit by trade war jitters",2018-09-06 08:59:50,"World shares fell for a fifth straight day on Thursday as investors braced for another escalation in a trade war between the United States and China, while emerging-market currencies paused near 15-month lows.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301399397&w=1200&r=LYNXNPEE850OZ,https://uk.reuters.com/article/us-global-markets/asian-shares-extend-losses-on-trade-emerging-market-anxiety-idUKKCN1LM04K,1.0
184,"{'name': 'Reuters', 'id': 'reuters'}",Osamu Tsukimori,UPDATE 1-Japan nuclear plant's power restored after quake triggers Hokkaido blackout,2018-09-06 08:59:43,"Power was restored to a nuclear energy plant in Hokkaido, northern Japan on Thursday after a strong earthquake left it relying on emergency generators for 10 nervous hours, but it may be a week before lights are back on all over the major island.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/japan-quake-nuclear/update-1-japan-nuclear-plants-power-restored-after-quake-triggers-hokkaido-blackout-idUSL3N1VS24L,-1.0
185,"{'name': 'Reuters', 'id': 'reuters'}",Sabina Zawadzki,UK regulator caps energy prices to save households a billion pounds a year,2018-09-06 08:58:00,"Britain's regulator on Thursday proposed a price cap on default energy bills to save households about a billion pounds a year and aims to implement it in time for winter following a government promise to tackle ""rip-off"" prices.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301361527&w=1200&r=LYNXNPEE850H2,https://uk.reuters.com/article/uk-britain-energy-prices/uk-regulator-sets-energy-price-cap-at-1136-pounds-a-year-idUKKCN1LM0N8,3.0
186,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,French army chief: ready to strike Syria if chemical weapons used,2018-09-06 08:56:29,France's top military official said on Thursday his forces were prepared to carry out strikes on Syrian targets if chemical weapons were used in an expected government offensive to retake the northern province of Idlib.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/mideast-crisis-syria-france/french-army-chief-ready-to-strike-syria-if-chemical-weapons-used-idUSL8N1UD5MM,0.0
187,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,French army chief: ready to strike Syria if chemical weapons used,2018-09-06 08:56:29,France's top military official said on Thursday his forces were prepared to carry out strikes on Syrian targets if chemical weapons were used in an expected government offensive to retake the northern province of Idlib.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/mideast-crisis-syria-france/french-army-chief-ready-to-strike-syria-if-chemical-weapons-used-idUKL8N1UD5MM,0.0
188,"{'name': 'Reuters', 'id': 'reuters'}",Michael Martina,"As next round of U.S. tariffs on China looms, both sides dig in",2018-09-06 08:55:58,"With U.S. President Donald Trump gearing up to impose tariffs on $200 billion in Chinese goods and Beijing certain to retaliate against any measures, the world's two biggest economies are locked in an escalating trade war, with no resolution in sight.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301397894&w=1200&r=LYNXNPEE850MQ,https://uk.reuters.com/article/uk-usa-trade-china-analysis/as-next-round-of-u-s-tariffs-on-china-looms-both-sides-dig-in-idUKKCN1LM0Z1,-1.0
189,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Party cups as gas masks: Idlib civilians prepare for battle,2018-09-06 08:54:35,Hudhayfa al-Shahad strapped a colorful paper cup filled with cotton and charcoal to a child's face and tightened a plastic bag around his head: an improvised gas mask if chemicals once again fall on Syria's Idlib.,https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301396643&w=1200&r=LYNXNPEE850OE,https://www.reuters.com/article/us-mideast-crisis-syria-idlib-civilians/party-cups-as-gas-masks-idlib-civilians-prepare-for-battle-idUSKCN1LM0XB,0.0
190,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,U.S. envoy sees Israel keeping Golan Heights forever,2018-09-06 08:50:10,"The U.S. ambassador to Israel said in remarks published on Thursday he expected Israel to keep the Golan Heights in perpetuity, in an apparent nod towards its claim of sovereignty over the strategic plateau captured from Syria in a 1967 war.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301396575&w=1200&r=LYNXNPEE850OG,https://af.reuters.com/article/worldNews/idAFKCN1LM12L,-2.0
191,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,U.S. envoy sees Israel keeping Golan Heights forever,2018-09-06 08:48:08,"The U.S. ambassador to Israel said in remarks published on Thursday he expected Israel to keep the Golan Heights in perpetuity, in an apparent nod towards its claim of sovereignty over the strategic plateau captured from Syria in a 1967 war.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301395438&w=1200&r=LYNXNPEE850O2,https://www.reuters.com/article/us-mideast-crisis-israel-usa-syria/u-s-envoy-sees-israel-keeping-golan-heights-forever-idUSKCN1LM11T,-2.0
192,"{'name': 'Reuters', 'id': 'reuters'}",Dominique Patton,China's vast pig market in lockdown as African swine fever spreads,2018-09-06 08:45:23,"For pig trader Fang, the discovery of the deadly African swine fever in China last month has brought his once booming business to a sudden halt.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301395209&w=1200&r=LYNXNPEE850O0,https://www.reuters.com/article/us-china-swinefever-supplies/chinas-vast-pig-market-in-lockdown-as-african-swine-fever-spreads-idUSKCN1LM11R,-5.0
193,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,World food prices stable in August vs July: FAO,2018-09-06 08:41:25,"World food prices were largely stable in August from the month before, with a rise in wheat prices offset by declines in sugar, vegetable oils and dairy indices, the United Nations food agency said on Thursday.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301394102&w=1200&r=LYNXNPEE850NQ,https://www.reuters.com/article/us-global-economy-food/world-food-prices-stable-in-august-vs-july-fao-idUSKCN1LM11B,4.0
194,"{'name': 'Reuters', 'id': 'reuters'}",Denis Dumo,"South Sudan soldiers sentenced to jail for murder, rape in 2016 hotel raid",2018-09-06 08:40:53,"A South Sudanese military court on Thursday sentenced 10 soldiers to prison for the rape of foreign aid workers and the murder of a journalist in an assault on a hotel in Juba in 2016, and ordered the government to pay compensation to the victims.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://af.reuters.com/article/topNews/idAFKCN1LM11N-OZATP,-16.0
195,"{'name': 'Reuters', 'id': 'reuters'}",Byron Kaye,Australian regulator files suit against NAB over fees charged to retirees,2018-09-06 08:40:00,"Australia's corporate watchdog filed a lawsuit on Thursday against pension funds run by the wealth management unit of National Australia Bank Ltd, accusing them of charging fees with no service to hundreds of thousands of retirees.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301394069&w=1200&r=LYNXNPEE850NT,https://in.reuters.com/article/australia-banks-regulator-nab/australian-regulator-files-suit-against-nab-over-fees-charged-to-retirees-idINKCN1LM11E,-2.0
196,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Don't look to ECB for bigger stability role: Mersch,2018-09-06 08:36:02,"The European Central Bank has only limited responsibility in maintaining financial stability, executive board member Yves Mersch said on Thursday, rebuffing calls for the bank to do more beyond getting inflation back on track.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301393932&w=1200&r=LYNXNPEE850NS,https://in.reuters.com/article/us-ecb-policy-mersch/dont-look-to-ecb-for-bigger-stability-role-mersch-idINKCN1LM11F,0.0
197,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,China warns of retaliation if U.S. slaps new tariffs,2018-09-06 08:30:43,"China will be forced to retaliate if the United States implements any new tariff measures, China's commerce ministry warned on Thursday, as the world's two biggest economies remain locked in an intensifying trade war.",https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301385786&w=1200&r=LYNXNPEE850M1,https://in.reuters.com/article/usa-trade-china-tariffs/china-says-has-to-retaliate-if-u-s-implements-new-tariffs-idINKCN1LM0Y4,-4.0
198,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,South Sudan to pay damages to foreign aid workers raped in hotel raid,2018-09-06 08:30:32,"A South Sudanese military court on Thursday said the government will pay damages to foreign aid workers raped in a 2016 hotel raid on a hotel in the capital Juba, as well as to the family of a local journalist killed in the attack.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://af.reuters.com/article/topNews/idAFKCN1LM0ZT-OZATP,-12.0
199,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,ArcelorMittal reaches deal with unions over Italy's Ilva - sources,2018-09-06 08:28:19,"Steel giant ArcelorMittal has reached a deal with trades' unions over its planned purchase of Italy's Ilva steelmaker, ending months of uncertainty over the contested takeover, sources said on Thursday.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301391355&w=1200&r=LYNXNPEE850NC,https://in.reuters.com/article/italy-ilva-arcelormittal/arcelormittal-reaches-deal-with-unions-over-italys-ilva-sources-idINKCN1LM106,1.0
200,"{'name': 'Reuters', 'id': 'reuters'}",Michael Martina,"Analysis: As next round of U.S. tariffs on China looms, both sides dig in",2018-09-06 08:23:30,"With U.S. President Donald Trump gearing up to impose tariffs on $200 billion in Chinese goods and Beijing certain to retaliate against any measures, the world's two biggest economies are locked in an escalating trade war, with no resolution in sight.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301389867&w=1200&r=LYNXNPEE850MS,https://in.reuters.com/article/usa-trade-china/analysis-as-next-round-of-u-s-tariffs-on-china-looms-both-sides-dig-in-idINKCN1LM0ZD,-1.0
201,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Naomi Osaka: player profile,2018-09-06 08:20:44,Form guide for Japan's Naomi Osaka ahead of Thursday's U.S. Open semi-final clash against American Madison Keys (prefix number denotes seeding):,https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301388455&w=1200&r=LYNXNPEE850MG,https://www.reuters.com/article/us-tennis-usopen-keys-osaka-factbox/naomi-osaka-player-profile-idUSKCN1LM0YB,-2.0
202,"{'name': 'Reuters', 'id': 'reuters'}",Michael Martina,"As next round of US tariffs on China looms, both sides dig in - Reuters",2018-09-06 08:20:00,"Reuters As next round of US tariffs on China looms, both sides dig in Reuters BEIJING/WASHINGTON (Reuters) - With U.S. President Donald Trump gearing up to impose tariffs on $200 billion in Chinese goods and Beijing certain to retaliate against any measures, …",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301387017&w=1200&r=LYNXNPEE850MC,https://www.reuters.com/article/us-usa-trade-china-analysis/as-next-round-of-u-s-tariffs-on-china-looms-both-sides-dig-in-idUSKCN1LM0YN,-1.0
203,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Sane can unlock potential with attitude adjustment: Kroos,2018-09-06 08:19:08,"Manchester City and Germany winger Leroy Sane must improve his attitude to unlock his full potential and become a match winner for club and country, his national team mate Toni Kroos said.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301388113&w=1200&r=LYNXNPEE850M8-OZASP,https://af.reuters.com/article/sportsNews/idAFKCN1LM0X7-OZASP,6.0
204,"{'name': 'Reuters', 'id': 'reuters'}",Martyn Herman,"Poulter, Garcia, Casey and Stenson handed Europe Ryder Cup wildcards",2018-09-06 08:10:46,"Europe Ryder Cup captain Thomas Bjorn loaded his team with experience when he named Paul Casey, Sergio Garcia, Ian Poulter and Henrik Stenson as his four wildcards picks for this month's match against the United States in Paris.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301386825&w=1200&r=LYNXNPEE850M5-OZASP,https://af.reuters.com/article/sportsNews/idAFKCN1LM0Y1-OZASP,1.0
205,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Madison Keys: player profile,2018-09-06 08:10:19,Form guide for American Madison Keys ahead of Thursday's U.S. Open semi-final clash against Japan's Naomi Osaka (prefix number denotes seeding):,https://s1.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301385828&w=1200&r=LYNXNPEE850M2,https://www.reuters.com/article/us-tennis-usopen-keys-osaka-factbox/madison-keys-player-profile-idUSKCN1LM0Y7,-2.0
206,"{'name': 'Reuters', 'id': 'reuters'}",Josh Smith,Inside the spectacle and symbolism of North Korea's Mass Games,2018-09-06 08:07:23,"For the first time in five years, North Korea is expected to put on a massive performance on Sunday known as the ""Mass Games.""",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://af.reuters.com/article/worldNews/idAFKCN1LM0L9,0.0
207,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Party cups as gas masks: Idlib civilians prepare for battle,2018-09-06 08:06:08,Hudhayfa al-Shahad strapped a colourful paper cup filled with cotton and charcoal to a child's face and tightened a plastic bag around his head: an improvised gas mask if chemicals once again fall on Syria's Idlib.,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://af.reuters.com/article/worldNews/idAFKCN1LM0XT,0.0
208,"{'name': 'Reuters', 'id': 'reuters'}",Panu Wongcha-um,Thousands to feast royally to fete Thai cave boys' dramatic rescue,2018-09-06 08:04:47,"Thousands of Thais will feast royally in the capital on Thursday to celebrate the rescue of 12 boys and their soccer coach from a flooded cave, a dramatic and highly dangerous mission that gripped the world for more than two weeks.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301384279&w=1200&r=LYNXNPEE850LM,https://af.reuters.com/article/worldNews/idAFKCN1LM0WZ,3.0
209,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,《中国数据观测》食品价格拉动8月CPI同比涨幅料扩大，PPI涨幅持续收窄,2018-09-06 08:04:10,"* 公布内容：中国8月CPI和PPI
    * 公布时间：9月10日本地时间9:30公布CPI和PPI
    * 调查APP：CPI reuters://realtime/verb=Open/url=cpurl://apps.cp./Apps/econ-polls?RIC=CNCPI%3DECI
 PPI reuters://realtime/verb=Open/url=cpurl://apps.cp./Apps/econ-polls?RIC=CNPPI%3DECI
 

    
 调查结果",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://cn.reuters.com/article/%E3%80%8A%E4%B8%AD%E5%9B%BD%E6%95%B0%E6%8D%AE%E8%A7%82%E6%B5%8B%E3%80%8B%E9%A3%9F%E5%93%81%E4%BB%B7%E6%A0%BC%E6%8B%89%E5%8A%A88%E6%9C%88CPI%E5%90%8C%E6%AF%94%E6%B6%A8%E5%B9%85%E6%96%99%E6%89%A9%E5%A4%A7%EF%BC%8CPPI%E6%B6%A8%E5%B9%85%E6%8C%81%E7%BB%AD%E6%94%B6%E7%AA%84-idCNL3S1VS3KN,0.0
210,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,South Sudan to pay damages to foreign aid workers raped in hotel raid,2018-09-06 08:02:36,"A South Sudanese military court on Thursday said the government will pay damages to foreign aid workers raped in a 2016 hotel raid on a hotel in the capital Juba, as well as to the family of a local journalist killed in the attack.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/us-southsudan-security/south-sudan-to-pay-damages-to-foreign-aid-workers-raped-in-hotel-raid-idUSKCN1LM0XK,-12.0
211,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Novartis sells parts of Sandoz U.S. to India's Aurobindo for $900 million,2018-09-06 08:00:45,"Novartis AG said on Thursday it would sell the dermatology and generic U.S. oral solids portfolios of Sandoz U.S. to India's Aurobindo Pharma Ltd for $900 million (696 million pounds), as the Swiss drugmaker looks to focus on higher growth areas.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301276996&w=1200&r=LYNXNPEE8508M,https://uk.reuters.com/article/uk-novartis-sandoz-aurobindo-pharma/novartis-sells-parts-of-sandoz-u-s-to-indias-aurobindo-for-900-million-idUKKCN1LM0D9,2.0
212,"{'name': 'Reuters', 'id': 'reuters'}",Ilona Wissenbach,RPT-UPDATE 2-German court says Frankfurt must ban older diesel cars,2018-09-06 08:00:37,"Frankfurt, Germany's financial centre, must ban highly-polluting, older diesel vehicles from the city centre from next February as part of a plan to improve air quality, the country's administrative court ruled on Wednesday.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/volkswagen-emissions-frankfurt/rpt-update-2-german-court-says-frankfurt-must-ban-older-diesel-cars-idUSL5N1VS1U4,2.0
213,"{'name': 'Reuters', 'id': 'reuters'}",Panu Wongcha-um,Thousands to feast royally to fete Thai cave boys' dramatic rescue,2018-09-06 08:00:05,"Thousands of Thais will feast royally in the capital on Thursday to celebrate the rescue of 12 boys and their soccer coach from a flooded cave, a dramatic and highly dangerous mission that gripped the world for more than two weeks.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301382976&w=1200&r=LYNXNPEE850LJ-OCATP,https://ca.reuters.com/article/topNews/idCAKCN1LM0X3-OCATP,3.0
214,"{'name': 'Reuters', 'id': 'reuters'}",Panu Wongcha-um,Thousands to feast royally to fete Thai cave boys' dramatic rescue,2018-09-06 08:00:05,"Thousands of Thais will feast royally in the capital on Thursday to celebrate the rescue of 12 boys and their soccer coach from a flooded cave, a dramatic and highly dangerous mission that gripped the world for more than two weeks.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301383135&w=1200&r=LYNXNPEE850LJ,https://www.reuters.com/article/us-thailand-accident-cave/thousands-to-feast-royally-to-fete-thai-cave-boys-dramatic-rescue-idUSKCN1LM0X3,3.0
215,"{'name': 'Reuters', 'id': 'reuters'}",Amy Tennery,Keys locks another U.S. Open semi-final,2018-09-06 07:59:01,"American Madison Keys clinched her second consecutive U.S. Open semi-final berth on Wednesday, using her powerful serve and fiery forehand to get an edge on 30th seed Carla Suarez Navarro and win 6-4 6-3.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301382951&w=1200&r=LYNXNPEE850LH-OZASP,https://af.reuters.com/article/sportsNews/idAFKCN1LM0X1-OZASP,6.0
216,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,CatchMark Timber explores to buy Phaunos Timber,2018-09-06 07:58:24,"CatchMark Timber Trust Inc , a real-estate company investing in timberlands, said it was evaluating an all-stock offer to buy Phaunos Timber Fund Ltd , a closed-ended investment company that is winding down its business.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/us-phaunos-timber-m-a-catchmark-timber/catchmark-timber-trust-explores-buying-phaunos-timber-fund-idUKKCN1LM0PV,1.0
217,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Anastasija Sevastova: player profile,2018-09-06 07:58:08,Form guide for Latvia's Anastasija Sevastova ahead of Thursday's U.S. Open semi-final clash against Serena Williams (prefix number denotes seeding):,https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301383248&w=1200&r=LYNXNPEE850LF,https://www.reuters.com/article/us-tennis-usopen-serena-sevastova-factbo/anastasija-sevastova-player-profile-idUSKCN1LM0WR,-2.0
218,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,South Sudan to pay damages to foreign aid workers raped in hotel raid,2018-09-06 07:57:51,"A South Sudanese military court on Thursday said the government will pay damages to foreign aid workers raped in a 2016 hotel raid on a hotel in the capital Juba, as well as to the family of a local journalist killed in the attack.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/southsudan-security/south-sudan-to-pay-damages-to-foreign-aid-workers-raped-in-hotel-raid-idUSL2N1VS04O,-12.0
219,"{'name': 'Reuters', 'id': 'reuters'}",Rushil Dutta,"Bearish bets on Indian rupee, Indonesian rupiah at highest in years: Reuters poll",2018-09-06 07:57:09,"Bearish bets that the Indian rupee will weaken rose to their highest level in five years over the past two weeks, a Reuters poll showed, as the unit hit fresh lows, while most emerging currencies reeled from dollar strength and trade tensions.",https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301379149&w=1200&r=LYNXNPEE850KQ,https://in.reuters.com/article/markets-asia-forex/bearish-bets-on-indian-rupee-indonesian-rupiah-at-highest-in-years-reuters-poll-idINKCN1LM0VM,4.0
220,"{'name': 'Reuters', 'id': 'reuters'}",Simon Jennings,Djokovic beats heat and Millman to reach U.S. Open semis,2018-09-06 07:57:07,Novak Djokovic sweated it out from behind the baseline to beat Australian John Millman 6-3 6-4 6-4 at the U.S. Open on Wednesday and set up a semi-final with Japan's Kei Nishikori.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301382952&w=1200&r=LYNXNPEE850LE-OZASP,https://af.reuters.com/article/sportsNews/idAFKCN1LM0WT-OZASP,0.0
221,"{'name': 'Reuters', 'id': 'reuters'}",Ian Ransom,Beale handed pivotal role to kickstart misfiring Wallabies,2018-09-06 07:56:15,"Under-pressure Australia coach Michael Cheika hopes a selection ""shake-up"" that has demoted regular flyhalf Bernard Foley to the bench can ignite the Wallabies' Rugby Championship with a win over South Africa in Brisbane on Saturday.",https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301381658&w=1200&r=LYNXNPEE850LD,https://uk.reuters.com/article/uk-rugby-union-championship-aus-zaf/beale-handed-pivotal-role-to-kickstart-misfiring-wallabies-idUKKCN1LM0WO,5.0
222,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,REFILE-ExxonMobil Singapore petchem complex undergoes maintenance,2018-09-06 07:55:54,"Exxon Mobil Corp has been carrying out maintenance
works at its Singapore Chemical Plant since Sept. 3, said its spokesman on Thursday.
    ExxonMobil's petrochemical complex located in Jurong Island comprises several units
including polymers, aromatics and t…",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/petchem-singapore-exxon/exxon-mobil-singapore-petchem-complex-undergoes-maintenance-idUKL3N1VS2M2,0.0
223,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-Go-Ahead shares jump 18 pct as bus operations lift profit,2018-09-06 07:55:40,Shares of Go-Ahead Group rose nearly 18 percent on Thursday after the largest operator of bus services in London posted a 6.5 percent rise in full-year pre-tax profit and said its results were ahead of its expectations.,https://s3.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301376361&w=1200&r=LYNXNPEE850K5,https://uk.reuters.com/article/uk-goahead-group-stocks/go-ahead-shares-jump-14-percent-on-higher-full-year-profit-idUKKCN1LM0U2,5.0
224,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,UPDATE 1-CatchMark Timber explores to buy Phaunos Timber,2018-09-06 07:55:34,"CatchMark Timber Trust Inc , a real-estate company investing in timberlands, said it was evaluating an all-stock offer to buy Phaunos Timber Fund Ltd , a closed-ended investment company that is winding down its business.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://uk.reuters.com/article/us-phaunos-timber-m-a-catchmark-timber/catchmark-timber-trust-explores-buying-phaunos-timber-fund-idUKKCN1LM0PV,1.0
225,"{'name': 'Reuters', 'id': 'reuters'}",Reuters Editorial,Serena Williams: player profile,2018-09-06 07:54:31,Form guide for American Serena Williams ahead of Thursday's U.S. Open semi-final clash against Latvia's Anastasija Sevastova (prefix number denotes seeding):,https://s2.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301381837&w=1200&r=LYNXNPEE850LB,https://www.reuters.com/article/us-tennis-usopen-serena-sevastova-factbo/serena-williams-player-profile-idUSKCN1LM0WE,-2.0
226,"{'name': 'Reuters', 'id': 'reuters'}",Aref Mohammed,"One dead, 25 injured in Basra protests, unrest spreads to main Iraqi port - Reuters",2018-09-06 07:51:00,"Reuters One dead, 25 injured in Basra protests, unrest spreads to main Iraqi port Reuters BASRA, Iraq (Reuters) - One protester died and 25 more were injured on Wednesday night, in a third day of violent clashes with security forces in Iraq's southern city Ba…",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301380353&w=1200&r=LYNXNPEE850KY,https://uk.reuters.com/article/uk-iraq-protests/one-dead-25-injured-in-basra-protests-unrest-spreads-to-main-iraqi-port-idUKKCN1LM0W0,-15.0
227,"{'name': 'Reuters', 'id': 'reuters'}",Barbara Lewis,Norsk Hydro working to convince Brazil to resume full output at Alunorte refinery,2018-09-06 07:49:33,"Norsk Hydro is working to convince Brazilian authorities to allow it to resume full output at its Alunorte plant, the world's biggest alumina refinery, following two deals pledging social and environmental action, a top executive said.",https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,https://www.reuters.com/article/norsk-hydro-brazil-output/norsk-hydro-working-to-convince-brazil-to-resume-full-output-at-alunorte-refinery-idUSL5N1VS1N1,4.0
228,"{'name': 'Reuters', 'id': 'reuters'}",Aref Mohammed,"One dead, 25 injured in Basra protests, unrest spreads to main Iraqi port",2018-09-06 07:48:08,"One protester died and 25 more were injured on Wednesday night, in a third day of violent clashes with security forces in Iraq's southern city Basra, and unrest spread to the country's main port, local health, security and human rights sources said.",https://s4.reutersmedia.net/resources/r/?m=02&d=20180906&t=2&i=1301380353&w=1200&r=LYNXNPEE850KY,https://af.reuters.com/article/worldNews/idAFKCN1LM0W0,-8.0
